"HHID","prcid","pltid","a3aq40a","a3aq40b","a3aq40c","line","PID","female","cropID","a4aq8","a5aq8","yield","lnvalue","lnarea","year"
1103000904,1,2,1,2,NA,1,110300090401,1,150,0.0500000007450581,0,0,0,0.0487901648790111,2010
1103000905,1,1,1,2,NA,1,110300090501,0,741,0.25,0,0,0,0.22314355131421,2010
1103000905,1,1,1,2,NA,1,110300090501,0,610,0.25,0,0,0,0.22314355131421,2010
1103000906,2,5,1,2,NA,1,110300090601,0,630,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000906,2,1,1,2,NA,1,110300090601,0,810,0.200000002980232,9000,44999.9993294478,9.10509096125709,0.182321559277481,2010
1103000906,2,1,1,2,NA,1,110300090601,0,741,0.200000002980232,144000,719999.989271165,11.8775755229785,0.182321559277481,2010
1103000906,1,1,1,2,NA,1,110300090601,0,741,0.0199999995529652,36000,1800000.04023313,10.4913019948302,0.0198026268579103,2010
1103000906,2,2,1,2,NA,1,110300090601,0,130,0.300000011920929,9000,29999.9988079071,9.10509096125709,0.262364273637436,2010
1103000906,1,3,1,2,NA,1,110300090601,0,620,0.00999999977648258,0,0,0,0.00995033063186371,2010
1103000906,2,3,1,2,NA,1,110300090601,0,310,0.200000002980232,0,0,0,0.182321559277481,2010
1103000906,1,2,1,2,NA,1,110300090601,0,610,0.00999999977648258,0,0,0,0.00995033063186371,2010
1103000906,2,4,1,2,NA,1,110300090601,0,210,0.200000002980232,36000,179999.997317791,10.4913019948302,0.182321559277481,2010
1103000907,3,3,1,NA,NA,1,110300090701,1,960,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000907,1,1,1,2,NA,1,110300090701,1,741,0.25,45000,180000,10.7144399907278,0.22314355131421,2010
1103000907,1,1,1,2,NA,1,110300090701,1,640,0.25,0,0,0,0.22314355131421,2010
1103000907,2,1,1,NA,NA,1,110300090701,1,741,0.400000005960464,40000,99999.998509884,10.5966597327836,0.336472240878687,2010
1103000907,3,1,1,2,3,1,110300090701,1,810,0.699999988079071,25000,35714.2863224964,10.1266711030504,0.530628244049859,2010
1103000907,3,1,1,2,3,1,110300090701,1,210,0.699999988079071,0,0,0,0.530628244049859,2010
1103000907,3,1,1,2,3,1,110300090701,1,130,0.699999988079071,12000,17142.8574347983,9.39274525863144,0.530628244049859,2010
1103000907,3,2,1,NA,NA,1,110300090701,1,610,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000908,1,2,1,NA,NA,1,110300090801,1,810,0.25,0,0,0,0.22314355131421,2010
1103000908,1,4,1,NA,NA,1,110300090801,1,210,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000908,1,1,1,NA,NA,1,110300090801,1,741,0.5,220000,440000,12.3013873707787,0.405465108108164,2010
1103000908,1,3,1,NA,NA,1,110300090801,1,130,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000908,1,3,1,NA,NA,1,110300090801,1,150,0.100000001490116,0,0,0,0.0953101811589757,2010
1103000908,2,1,1,NA,NA,1,110300090801,1,741,0.25,260000,1040000,12.4684407561441,0.22314355131421,2010
1103000909,1,1,1,2,NA,1,110300090901,0,741,0.25,0,0,0,0.22314355131421,2010
1103000909,1,3,1,NA,NA,1,110300090901,0,742,0.0500000007450581,0,0,0,0.0487901648790111,2010
1103000909,1,3,1,NA,NA,1,110300090901,0,744,0.0500000007450581,0,0,0,0.0487901648790111,2010
1103000909,1,3,1,NA,NA,1,110300090901,0,810,0.0500000007450581,0,0,0,0.0487901648790111,2010
1103000909,1,2,1,NA,NA,1,110300090901,0,130,0.200000002980232,0,0,0,0.182321559277481,2010
1103000910,2,2,1,NA,NA,1,110300091001,1,210,0.200000002980232,0,0,0,0.182321559277481,2010
1103000910,2,2,1,NA,NA,1,110300091001,1,630,0.200000002980232,0,0,0,0.182321559277481,2010
1103000910,2,2,1,NA,NA,1,110300091001,1,130,0.200000002980232,0,0,0,0.182321559277481,2010
1103000910,2,2,1,NA,NA,1,110300091001,1,810,0.200000002980232,90000,449999.993294478,11.4075760603618,0.182321559277481,2010
1103000910,3,1,1,NA,NA,1,110300091001,1,741,0.25,102000,408000,11.5327378961399,0.22314355131421,2010
1103000910,3,1,1,NA,NA,1,110300091001,1,630,0.25,0,0,0,0.22314355131421,2010
1103000910,3,1,1,NA,NA,1,110300091001,1,810,0.25,1000,4000,6.90875477931522,0.22314355131421,2010
1103000910,2,1,1,NA,NA,1,110300091001,1,741,0.800000011920929,270000,337499.994970858,12.5061809416774,0.587786671524857,2010
1103001202,1,2,1,4,5,1,110300120201,1,620,0.5,25000,50000,10.1266711030504,0.405465108108164,2010
1103001202,1,1,1,4,5,1,110300120201,1,741,0.25,0,0,0,0.22314355131421,2010
1103001202,1,1,1,4,5,1,110300120201,1,810,0.25,50000,200000,10.8197982842103,0.22314355131421,2010
1103001203,21,1,1,2,5,1,110300120301,0,741,2,300000,150000,12.6115410869661,1.09861228866811,2010
1103001203,21,1,1,2,5,1,110300120301,0,890,2,0,0,0,1.09861228866811,2010
1103001203,21,2,1,2,3,1,110300120301,0,130,0.25,0,0,0,0.22314355131421,2010
1103001203,21,2,1,2,3,1,110300120301,0,210,0.25,0,0,0,0.22314355131421,2010
1103001203,2,1,1,3,4,1,110300120301,0,810,0.5,0,0,0,0.405465108108164,2010
1103001203,2,1,1,3,4,1,110300120301,0,741,0.5,0,0,0,0.405465108108164,2010
1103001203,21,5,1,2,5,1,110300120301,0,630,0.25,0,0,0,0.22314355131421,2010
1103001203,21,4,1,2,3,1,110300120301,0,620,0.25,0,0,0,0.22314355131421,2010
1103001203,1,1,1,2,3,1,110300120301,0,741,0.899999976158142,0,0,0,0.641853873624048,2010
1103001203,1,1,1,2,3,1,110300120301,0,810,0.899999976158142,60000,66666.6684327303,11.002116507732,0.641853873624048,2010
1103001203,21,3,1,2,4,1,110300120301,0,420,1,0,0,0,0.693147180559945,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,210,0.5,0,0,0,0.405465108108164,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,130,0.5,0,0,0,0.405465108108164,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,620,0.5,0,0,0,0.405465108108164,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,810,0.5,50000,100000,10.8197982842103,0.405465108108164,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,630,0.5,0,0,0,0.405465108108164,2010
1103001205,1,1,1,NA,NA,1,110300120501,1,741,0.5,0,0,0,0.405465108108164,2010
1103001209,1,1,2,3,4,2,110300120902,1,510,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,210,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,630,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,710,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,810,2,60000,30000,11.002116507732,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,130,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,450,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,741,2,0,0,0,1.09861228866811,2010
1103001209,1,1,2,3,4,2,110300120902,1,620,2,0,0,0,1.09861228866811,2010
1103001210,1,1,1,3,NA,1,110300121001,1,741,95,384000,4042.10526315789,12.8584004357331,4.56434819146784,2010
1103001210,1,1,1,3,NA,1,110300121001,1,450,2,0,0,0,1.09861228866811,2010
1103001210,1,2,1,NA,NA,1,110300121001,1,310,0.25,25000,100000,10.1266711030504,0.22314355131421,2010
1103001210,1,2,1,NA,NA,1,110300121001,1,130,0.5,20000,40000,9.90353755128617,0.405465108108164,2010
1103001211,21,2,1,NA,NA,1,110300121101,1,620,0.5,0,0,0,0.405465108108164,2010
1103001211,21,1,1,NA,NA,1,110300121101,1,210,1,20000,20000,9.90353755128617,0.693147180559945,2010
1103001211,21,1,1,NA,NA,1,110300121101,1,130,1,20000,20000,9.90353755128617,0.693147180559945,2010
1103001211,21,1,1,NA,NA,1,110300121101,1,630,1,0,0,0,0.693147180559945,2010
1103001211,1,1,1,NA,NA,1,110300121101,1,741,2,40000,20000,10.5966597327836,1.09861228866811,2010
1103001211,1,1,1,NA,NA,1,110300121101,1,810,2,40000,20000,10.5966597327836,1.09861228866811,2010
1103001211,1,1,1,NA,NA,1,110300121101,1,630,2,0,0,0,1.09861228866811,2010
1113000101,1,5,2,NA,NA,2,111300010102,0,310,0.25,10000,40000,9.21044036697652,0.22314355131421,2010
1113000101,1,1,2,NA,NA,2,111300010102,0,741,0.5,0,0,0,0.405465108108164,2010
1113000101,1,4,2,NA,NA,2,111300010102,0,640,0.25,0,0,0,0.22314355131421,2010
1113000101,1,2,2,NA,NA,2,111300010102,0,130,0.25,0,0,0,0.22314355131421,2010
1113000101,1,2,2,NA,NA,2,111300010102,0,210,0.25,0,0,0,0.22314355131421,2010
1113000101,1,3,2,NA,NA,2,111300010102,0,620,0.25,6000,24000,8.69968140098951,0.22314355131421,2010
1113000101,1,7,2,NA,NA,2,111300010102,0,141,0.25,0,0,0,0.22314355131421,2010
1113000101,1,6,2,NA,NA,2,111300010102,0,630,0.25,20000,80000,9.90353755128617,0.22314355131421,2010
1113000103,1,1,1,5,6,1,111300010301,1,741,2,0,0,0,1.09861228866811,2010
1113000103,1,1,1,5,6,1,111300010301,1,630,2,0,0,0,1.09861228866811,2010
1113000105,1,1,1,2,NA,1,111300010501,0,210,2,8000,4000,8.98732181285012,1.09861228866811,2010
1113000105,1,1,1,2,NA,1,111300010501,0,741,2,0,0,0,1.09861228866811,2010
1113000106,1,1,4,NA,NA,4,111300010604,0,741,1,0,0,0,0.693147180559945,2010
1113000106,1,1,4,NA,NA,4,111300010604,0,210,1,0,0,0,0.693147180559945,2010
1113000107,1,1,1,6,NA,1,111300010701,0,741,0.0199999995529652,50000,2500000.05587935,10.8197982842103,0.0198026268579103,2010
1113000107,1,1,1,6,NA,1,111300010701,0,210,0.0199999995529652,0,0,0,0.0198026268579103,2010
1113000107,1,1,1,6,NA,1,111300010701,0,320,0.0199999995529652,0,0,0,0.0198026268579103,2010
1113000108,1,1,1,2,NA,1,111300010801,0,141,0.189999997615814,0,0,0,0.17395330511992,2010
1113000108,1,1,1,2,NA,1,111300010801,0,130,0.189999997615814,20000,105263.159215616,9.90353755128617,0.17395330511992,2010
1113000108,1,1,1,2,NA,1,111300010801,0,741,0.189999997615814,30000,157894.738823423,10.3089859934221,0.17395330511992,2010
1113000108,1,1,1,2,NA,1,111300010801,0,210,0.189999997615814,30000,157894.738823423,10.3089859934221,0.17395330511992,2010
1113000108,1,1,1,2,NA,1,111300010801,0,630,0.189999997615814,0,0,0,0.17395330511992,2010
1113000108,1,1,1,2,NA,1,111300010801,0,310,0.189999997615814,0,0,0,0.17395330511992,2010
111300010801,1,1,1,2,NA,1,11130001080101,0,741,1,0,0,0,0.693147180559945,2010
111300010801,1,1,1,2,NA,1,11130001080101,0,630,1,0,0,0,0.693147180559945,2010
1113000109,1,1,2,NA,NA,2,111300010902,1,210,1,80000,80000,11.2897944135779,0.693147180559945,2010
1113000109,1,1,2,NA,NA,2,111300010902,1,741,1,40000,40000,10.5966597327836,0.693147180559945,2010
1113000110,1,2,1,2,3,1,111300011001,0,210,0.699999988079071,0,0,0,0.530628244049859,2010
1113000110,1,1,1,2,3,1,111300011001,0,741,0.699999988079071,0,0,0,0.530628244049859,2010
1113000302,1,2,1,2,4,1,111300030201,1,130,0.5,21000,42000,9.95232533461943,0.405465108108164,2010
1113000302,1,2,1,2,4,1,111300030201,1,210,0.5,15000,30000,9.61587214452889,0.405465108108164,2010
1113000302,1,2,1,2,4,1,111300030201,1,320,0.5,0,0,0,0.405465108108164,2010
1113000302,1,3,1,2,4,1,111300030201,1,620,0.5,0,0,0,0.405465108108164,2010
1113000302,1,1,1,2,4,1,111300030201,1,741,1.5,0,0,0,0.916290731874155,2010
1113000302,1,1,1,2,4,1,111300030201,1,810,1.5,120000,80000,11.6952553550628,0.916290731874155,2010
1113000302,1,1,1,2,4,1,111300030201,1,630,1.5,15000,10000,9.61587214452889,0.916290731874155,2010
1113000302,2,1,1,2,4,1,111300030201,1,130,100,0,0,0,4.61512051684126,2010
1113000302,2,1,1,2,4,1,111300030201,1,810,100,30000,300,10.3089859934221,4.61512051684126,2010
1113000302,2,1,1,2,4,1,111300030201,1,310,100,15000,150,9.61587214452889,4.61512051684126,2010
111300030205,1,1,1,2,3,1,11130003020501,1,130,0.5,30000,60000,10.3089859934221,0.405465108108164,2010
111300030205,1,1,1,2,3,1,11130003020501,1,210,0.5,100000,200000,11.5129354649202,0.405465108108164,2010
111300030205,1,2,1,2,NA,1,11130003020501,1,741,1,0,0,0,0.693147180559945,2010
1113000303,1,1,1,2,NA,1,111300030301,0,210,0.800000011920929,32000,39999.9994039536,10.3735224312936,0.587786671524857,2010
1113000303,1,1,1,2,NA,1,111300030301,0,630,0.800000011920929,0,0,0,0.587786671524857,2010
1113000303,1,1,1,2,NA,1,111300030301,0,810,0.800000011920929,0,0,0,0.587786671524857,2010
1113000303,1,1,1,2,NA,1,111300030301,0,741,0.800000011920929,0,0,0,0.587786671524857,2010
1113000303,21,1,1,2,NA,1,111300030301,0,630,0.5,0,0,0,0.405465108108164,2010
1113000303,21,1,1,2,NA,1,111300030301,0,130,0.5,0,0,0,0.405465108108164,2010
1113000305,1,1,2,3,4,2,111300030502,1,741,1,0,0,0,0.693147180559945,2010
1113000305,1,1,2,3,4,2,111300030502,1,630,1,0,0,0,0.693147180559945,2010
1113000305,1,1,2,3,4,2,111300030502,1,210,1,0,0,0,0.693147180559945,2010
1113000305,1,1,2,3,4,2,111300030502,1,130,1,0,0,0,0.693147180559945,2010
1113000305,1,1,2,3,4,2,111300030502,1,620,1,0,0,0,0.693147180559945,2010
1113000306,1,1,1,2,3,1,111300030601,0,210,0.25,0,0,0,0.22314355131421,2010
1113000306,1,1,1,2,3,1,111300030601,0,810,0.25,10000,40000,9.21044036697652,0.22314355131421,2010
1113000306,1,2,1,2,NA,1,111300030601,0,741,0.25,0,0,0,0.22314355131421,2010
1113000306,21,1,1,2,NA,1,111300030601,0,130,0.25,75000,300000,11.2252567257629,0.22314355131421,2010
1113000306,21,2,1,2,NA,1,111300030601,0,620,0.25,0,0,0,0.22314355131421,2010
1113000308,2,1,1,NA,NA,1,111300030801,1,741,1.5,0,0,0,0.916290731874155,2010
1113000308,21,1,1,2,3,1,111300030801,1,210,0.25,0,0,0,0.22314355131421,2010
1113000308,21,1,1,2,3,1,111300030801,1,130,0.25,0,0,0,0.22314355131421,2010
1113000308,1,1,1,NA,NA,1,111300030801,1,741,1,0,0,0,0.693147180559945,2010
1113000310,1,2,4,6,NA,4,111300031004,0,210,1,0,0,0,0.693147180559945,2010
1113000310,1,2,4,6,NA,4,111300031004,0,130,1,0,0,0,0.693147180559945,2010
1113000310,1,3,4,6,NA,4,111300031004,0,620,0.5,0,0,0,0.405465108108164,2010
1113000310,1,1,2,4,6,2,111300031002,1,810,0.5,120000,240000,11.6952553550628,0.405465108108164,2010
1113000311,1,1,1,2,NA,1,111300031101,0,741,1.20000004768372,105000,87499.9965230622,11.5617251529038,0.788457382038688,2010
1113000311,1,3,1,2,4,1,111300031101,0,130,1.29999995231628,0,0,0,0.832909102203051,2010
1113000311,1,3,1,2,4,1,111300031101,0,210,1.29999995231628,40000,30769.2318978396,10.5966597327836,0.832909102203051,2010
1113000311,1,3,1,2,4,1,111300031101,0,630,1.29999995231628,0,0,0,0.832909102203051,2010
1113000311,1,3,1,2,4,1,111300031101,0,741,1.29999995231628,0,0,0,0.832909102203051,2010
1113000311,1,2,1,NA,NA,1,111300031101,0,810,2,0,0,0,1.09861228866811,2010
1113000502,1,1,1,2,3,1,111300050201,0,130,0.600000023841858,0,0,0,0.470003644146897,2010
1113000502,1,1,1,2,3,1,111300050201,0,210,0.600000023841858,0,0,0,0.470003644146897,2010
1113000502,1,1,1,2,3,1,111300050201,0,741,0.600000023841858,0,0,0,0.470003644146897,2010
1113000504,1,1,2,1,3,2,111300050402,1,630,1,0,0,0,0.693147180559945,2010
1113000504,1,1,2,1,3,2,111300050402,1,130,1,30000,30000,10.3089859934221,0.693147180559945,2010
1113000504,2,1,2,1,6,2,111300050402,1,742,0.5,0,0,0,0.405465108108164,2010
1113000504,2,1,2,1,6,2,111300050402,1,741,0.5,90000,180000,11.4075760603618,0.405465108108164,2010
1113000505,4,1,1,2,NA,1,111300050501,0,741,0.25,0,0,0,0.22314355131421,2010
1113000505,3,1,1,2,NA,1,111300050501,0,620,0.5,0,0,0,0.405465108108164,2010
1113000505,3,1,1,2,NA,1,111300050501,0,741,0.5,96000,192000,11.4721138870624,0.405465108108164,2010
1113000505,3,1,1,2,NA,1,111300050501,0,630,0.5,0,0,0,0.405465108108164,2010
1113000505,2,1,2,1,NA,2,111300050502,1,630,1,25000,25000,10.1266711030504,0.693147180559945,2010
1113000505,2,1,2,1,NA,2,111300050502,1,810,1,0,0,0,0.693147180559945,2010
1113000505,1,1,1,2,NA,1,111300050501,0,210,0.230000004172325,0,0,0,0.20701417277646,2010
1113000505,1,1,1,2,NA,1,111300050501,0,810,0.230000004172325,0,0,0,0.20701417277646,2010
1113000505,1,1,1,2,NA,1,111300050501,0,741,0.330000013113022,0,0,0,0.285178952093077,2010
1113000506,1,1,3,6,NA,3,111300050603,0,640,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,741,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,210,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,630,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,620,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,450,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,760,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,130,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,710,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,310,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,510,2.5,0,0,0,1.25276296849537,2010
1113000506,1,1,3,6,NA,3,111300050603,0,810,2.5,20000,8000,9.90353755128617,1.25276296849537,2010
1113000506,21,1,2,NA,NA,2,111300050602,1,210,1.5,0,0,0,0.916290731874155,2010
1113000506,21,1,2,NA,NA,2,111300050602,1,620,1.5,0,0,0,0.916290731874155,2010
1113000506,21,1,2,NA,NA,2,111300050602,1,130,1.5,0,0,0,0.916290731874155,2010
1113000506,21,1,2,NA,NA,2,111300050602,1,310,1.5,0,0,0,0.916290731874155,2010
1113000507,1,1,1,2,3,1,111300050701,0,810,0.5,250000,500000,12.4292201968364,0.405465108108164,2010
1113000507,1,1,1,2,3,1,111300050701,0,630,0.5,0,0,0,0.405465108108164,2010
1113000507,1,1,1,2,3,1,111300050701,0,741,0.5,0,0,0,0.405465108108164,2010
1113000507,1,1,1,2,3,1,111300050701,0,210,0.5,0,0,0,0.405465108108164,2010
1113000507,3,1,1,2,3,1,111300050701,0,810,1.5,0,0,0,0.916290731874155,2010
1113000507,3,1,1,2,3,1,111300050701,0,741,1.5,0,0,0,0.916290731874155,2010
1113000507,3,1,1,2,3,1,111300050701,0,130,1.5,0,0,0,0.916290731874155,2010
1113000507,3,1,1,2,3,1,111300050701,0,210,1.5,0,0,0,0.916290731874155,2010
1113000507,3,1,1,2,3,1,111300050701,0,630,1.5,0,0,0,0.916290731874155,2010
1113000508,1,1,1,2,3,1,111300050801,0,130,2,0,0,0,1.09861228866811,2010
1113000508,1,1,1,2,3,1,111300050801,0,741,2,0,0,0,1.09861228866811,2010
1113000508,1,1,1,2,3,1,111300050801,0,210,2,0,0,0,1.09861228866811,2010
1113000508,1,1,1,2,3,1,111300050801,0,620,2,0,0,0,1.09861228866811,2010
1113000508,1,1,1,2,3,1,111300050801,0,810,2,0,0,0,1.09861228866811,2010
1113000508,1,1,1,2,3,1,111300050801,0,630,2,0,0,0,1.09861228866811,2010
1113000509,21,1,2,1,7,2,111300050902,1,620,0.25,0,0,0,0.22314355131421,2010
1113000509,1,2,2,1,6,2,111300050902,1,630,0.5,0,0,0,0.405465108108164,2010
1113000509,1,2,2,1,6,2,111300050902,1,130,0.5,0,0,0,0.405465108108164,2010
1113000509,1,2,2,1,6,2,111300050902,1,210,0.5,32000,64000,10.3735224312936,0.405465108108164,2010
1113000509,1,1,2,1,6,2,111300050902,1,741,0.5,0,0,0,0.405465108108164,2010
1113000510,2,2,1,NA,NA,1,111300051001,0,310,1.5,40000,26666.6666666667,10.5966597327836,0.916290731874155,2010
1113000510,2,2,1,NA,NA,1,111300051001,0,741,1.5,540000,360000,13.1993262703906,0.916290731874155,2010
1113000510,2,2,1,NA,NA,1,111300051001,0,130,1.5,0,0,0,0.916290731874155,2010
1113000510,2,1,1,NA,NA,1,111300051001,0,210,3.5,700,200,6.55250788703459,1.50407739677627,2010
1113000510,1,1,1,2,NA,1,111300051001,0,210,6,2000,333.333333333333,7.60140233458373,1.94591014905531,2010
1113000510,1,2,1,2,NA,1,111300051001,0,741,4,360000,90000,12.7938620882062,1.6094379124341,2010
1113000510,1,2,1,2,NA,1,111300051001,0,310,4,150000,37500,11.9183972397228,1.6094379124341,2010
1113000510,1,2,1,2,NA,1,111300051001,0,130,4,45000,11250,10.7144399907278,1.6094379124341,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,741,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,210,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,620,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,130,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,630,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,810,0.469999998807907,8000,17021.2766389169,8.98732181285012,0.385262399979697,2010
111300051004,1,1,1,2,NA,1,11130005100401,0,141,0.469999998807907,0,0,0,0.385262399979697,2010
111300051004,2,1,1,2,NA,1,11130005100401,0,630,0.949999988079071,0,0,0,0.667829366462358,2010
111300051004,2,1,1,2,NA,1,11130005100401,0,741,0.949999988079071,0,0,0,0.667829366462358,2010
111300051004,2,1,1,2,NA,1,11130005100401,0,810,0.949999988079071,0,0,0,0.667829366462358,2010
1121000101,22,1,2,3,5,2,112100010102,1,630,0.129999995231628,0,0,0,0.122217628504451,2010
1121000101,22,1,2,3,5,2,112100010102,1,210,0.129999995231628,0,0,0,0.122217628504451,2010
1121000101,22,1,2,3,5,2,112100010102,1,130,0.129999995231628,0,0,0,0.122217628504451,2010
1121000101,21,1,2,3,4,2,112100010102,1,620,0.25,0,0,0,0.22314355131421,2010
1121000103,1,1,1,2,3,1,112100010301,0,741,0.600000023841858,0,0,0,0.470003644146897,2010
1121000103,1,1,1,2,3,1,112100010301,0,810,0.600000023841858,0,0,0,0.470003644146897,2010
1121000103,1,1,1,2,3,1,112100010301,0,720,0.600000023841858,0,0,0,0.470003644146897,2010
1121000103,21,1,1,2,3,1,112100010301,0,620,0.300000011920929,0,0,0,0.262364273637436,2010
1121000104,21,2,1,3,4,1,112100010401,1,130,0.25,0,0,0,0.22314355131421,2010
1121000104,21,2,1,3,4,1,112100010401,1,620,0.25,0,0,0,0.22314355131421,2010
1121000104,21,2,1,3,4,1,112100010401,1,630,0.25,0,0,0,0.22314355131421,2010
1121000104,21,1,1,3,4,1,112100010401,1,130,0.25,0,0,0,0.22314355131421,2010
1121000104,21,1,1,3,4,1,112100010401,1,210,0.25,0,0,0,0.22314355131421,2010
1121000105,1,1,1,NA,NA,1,112100010501,1,640,0.129999995231628,0,0,0,0.122217628504451,2010
1121000105,1,1,1,NA,NA,1,112100010501,1,510,0.129999995231628,2000,15384.6159489198,7.60140233458373,0.122217628504451,2010
1121000105,2,1,1,NA,NA,1,112100010501,1,741,2,0,0,0,1.09861228866811,2010
